1238,4
1240,3
1241,2
1242,1
1243,4
1244,4
1245,1
1246,5
1247,1
1248,1
1249,1
1250,1
1251,4
1252,1
1253,1
1254,1
1255,2
1256,1
1257,5
1258,1
1259,1
1260,1
1261,2
1262,1
1263,1
1264,4
1265,5
1266,1
1267,1
1268,5
1269,1
1270,3
1271,5
1272,1
1273,4
1274,1
1275,3
1276,1
1277,5
1278,1
1279,4
1280,1
1281,1
1282,5
1283,1
1284,1
1285,1
1286,5
1287,5
1288,1
1289,4
1290,0
1291,3
1292,1
1293,5
1295,4
1296,5
1297,5
1298,1
1299,1
1300,4
1301,3
1302,5
1303,1
1304,1
1305,4
1307,5
1320,3
1321,2
1327,2
1333,1
1334,2
1339,2
1340,2
1342,2
1343,1
1344,1
1345,2
1346,2
1347,2
1348,2
1350,2
1353,0
1354,4
1356,3
1357,1
1358,1
1359,0
1361,1
1363,0
1366,5
1367,0
1370,3
1371,3
1372,3
1373,3
1374,3
1375,3
1376,3
1377,3
1378,3
1379,0
1380,0
1381,0
1382,3
1385,3
1387,1
1388,3
1389,3
1390,0
1391,3
1392,4
1393,5
1394,1
1395,4
1396,3
1399,5
1401,5
1405,0
1407,2
1408,5
1409,0
1411,5
1414,4
1416,5
1419,4
1422,3
1425,0
1429,3
1431,0
1432,0
1438,3
1441,5
1445,0
1446,5
1449,1
1453,0
1457,0
1459,3
1461,0
1464,4
1466,1
1468,0
1474,0
1476,5
1479,3
1480,4
1483,4
1484,4
1485,0
1487,0
1488,0
1498,4
1499,3
1500,1
1503,0
1513,0
1515,3
1517,0
1518,3
1527,3
1537,4
1541,0
1542,5
1544,3
1552,3
1554,4
1556,3
1562,3
1566,0
1569,0
1573,3
1580,3
1584,3
1586,0
1587,3
1588,0
1589,1
1590,2
1591,3
1592,0
1593,0
1594,1
1597,3
1598,0
1603,2
1605,0
1606,3
1608,3
1610,1
1611,4
1614,0
1615,3
1616,3
1617,1
1619,5
1620,3
1625,1
1627,4
1629,0
1633,5
1635,1
1639,1
1641,5
1643,5
1644,2
1645,1
1648,4
1649,4
1653,1
1658,0
1660,4
1663,5
1665,0
1667,0
1672,5
1673,1
1674,1
1676,3
1678,5
1680,5
1681,3
1682,1
1683,5
1687,3
1688,0
1689,0
1690,3
1693,5
1694,4
1699,4
1701,4
1702,0
1704,1
1707,0
1711,5
1713,0
1717,2
1719,1
1721,5
1722,3
1726,3
1727,0
1729,1
1730,4
1732,1
1734,4
1735,5
1747,5
1748,1
1752,0
1753,0
1754,2
1760,0
1762,3
1769,3
1772,0
1777,0
1779,3
1783,0
1784,5
1785,1
1792,3
1794,4
1797,5
1799,1
1801,3
1804,0
1805,3
1806,0
1809,1
1810,5
1816,4
1821,0
1827,5
1831,3
1833,0
1834,1
1835,5
1836,4
1840,5
1841,0
1845,1
1848,0
1855,0
1858,3
1862,3
1863,0
1866,0
1873,5
1875,4
1876,3
1882,3
1883,5
1884,1
1885,4
1888,0
1889,1
1892,3
1894,0
1895,0
1897,4
1904,4
1907,5
1909,3
1911,0
1912,1
1913,4
1914,5
1916,4
1917,3
1918,3
1920,0
1921,1
1923,0
1924,2
1927,1
1931,5
1934,5
1935,5
1938,1
1939,5
1944,5
1945,1
1946,5
1947,5
1948,5
1949,5
1950,1
1951,5
1952,1
1953,1
1954,5
1955,5
1956,1
1957,5
1958,5
1959,5
1960,1
1961,1
1962,5
1963,1
1964,1
1965,4
1966,4
1967,5
1968,5
1969,2
1970,2
1971,2
1972,2
1973,2
1974,2
1975,2
1976,2
1977,2
1978,2
1979,2
1980,2
1981,2
1982,2
1983,2
1984,2
1985,2
1986,2
1991,2
1992,2
1993,2
1994,2
1995,2
1996,2
1997,2
1998,2
1999,2
2000,3
2001,3
2002,3
2003,2
2004,0
2005,3
2006,3
2009,3
2010,1
2011,3
2012,3
2013,3
2014,0
2015,0
2016,0
2017,0
2018,5
2019,1
2020,1
2021,3
2022,1
2023,5
2025,4
2026,2
2027,0
2028,1
2033,0
2034,3
2036,0
2038,0
2042,0
2043,0
2046,3
2048,0
2050,0
2051,0
2052,0
2053,0
2054,0
2058,3
2059,0
2060,0
2064,1
2065,4
2066,1
2067,5
2068,4
2069,5
2070,5
2071,5
2072,0
2076,1
2077,5
2078,5
2080,5
2081,5
2082,0
2083,5
2084,0
2085,0
2087,5
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,3
2095,0
2096,5
2097,2
2099,5
2100,0
2102,0
2105,3
2106,5
2107,2
2108,5
2109,5
2110,0
2111,0
2112,5
2114,5
2115,3
2116,3
2117,4
2118,1
2119,2
2120,0
2121,2
2122,2
2123,0
2124,0
2125,5
2126,3
2130,4
2132,1
2133,0
2134,0
2135,0
2136,0
2137,5
2138,1
2139,5
2140,3
2141,0
2142,0
2143,3
2144,5
2145,0
2146,0
2147,0
2148,2
2150,5
2151,0
2153,0
2154,0
2155,4
2159,2
2160,2
2161,3
2162,0
2163,0
2165,4
2166,5
2167,3
2169,0
2170,0
2171,4
2174,2
2176,1
2178,1
2181,1
2183,1
2184,1
2186,1
2188,0
2193,3
2194,1
2195,0
2202,1
2203,1
2206,1
2208,1
2212,1
2231,1
2232,1
2236,5
2240,0
2243,5
2245,5
2247,0
2248,5
2249,0
2252,0
2253,0
2259,0
2261,0
2262,0
2263,3
2265,0
2266,0
2268,1
2269,0
2273,3
2278,1
2279,2
2280,1
2282,4
2287,2
2288,2
2289,1
2290,4
2291,1
2294,0
2296,0
2297,3
2300,5
2301,5
2302,5
2303,4
2306,0
2311,3
2312,5
2313,1
2315,2
2316,0
2318,1
2320,2
2321,5
2322,3
2324,1
2325,0
2328,2
2329,1
2331,4
2333,1
2334,3
2335,0
2336,1
2337,4
2338,2
2340,5
2344,4
2346,2
2348,4
2349,1
2351,4
2352,5
2353,3
2354,0
2355,5
2356,4
2357,1
2359,5
2360,1
2361,4
2363,3
2366,5
2367,3
2369,0
2370,0
2371,0
2372,0
2373,3
2374,0
2375,0
2376,3
2377,2
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2387,2
2389,0
2390,5
2391,1
2392,0
2393,3
2394,5
2395,4
2396,5
2398,5
2399,0
2401,1
2402,3
2403,3
2404,3
2405,3
2406,3
2407,5
2408,0
2409,3
2410,3
2411,3
2412,0
2413,0
2414,3
2416,0
2420,3
2421,3
2422,0
2423,0
2424,0
2427,4
2428,2
2429,3
2430,0
2431,5
2432,0
2433,5
2436,5
2439,1
2442,5
2443,5
2447,0
2448,3
2450,3
2453,0
2454,2
2455,2
2456,2
2457,0
2458,0
2459,2
2463,0
2467,1
2468,0
2469,0
2470,3
2471,0
2473,0
2474,5
2476,5
2478,0
2485,0
2488,1
2490,3
2496,0
2497,0
2500,0
2501,5
2502,1
2504,0
2505,2
2506,5
2511,1
2513,2
2514,2
2517,2
2518,0
2520,3
2524,3
2527,3
2528,3
2529,1
2530,3
2531,3
2532,3
2533,3
2539,0
2540,3
2541,0
2542,1
2549,3
2550,2
2551,4
2553,2
2555,0
2558,0
2560,2
2561,0
2565,5
2567,0
2568,0
2571,1
2572,0
2574,0
2575,4
2579,1
2580,1
2581,0
2583,4
2587,0
2594,1
2596,1
2598,0
2599,4
2600,3
2605,3
2606,2
2611,5
2612,1
2613,2
2615,3
2616,3
2617,3
2618,5
2622,0
2628,3
2633,2
2639,2
2640,3
2641,3
2642,3
2643,3
2644,2
2648,1
2654,2
2657,4
2660,2
2662,3
2664,2
2668,2
2670,5
2671,5
2672,3
2676,0
2677,4
2683,0
2686,1
2687,0
2688,3
2690,5
2692,1
2693,4
2694,0
2696,5
2699,2
2700,4
2701,3
2702,4
2706,0
2707,1
2709,0
2710,2
2712,4
2713,2
2716,3
2717,0
2718,0
2719,3
2720,0
2722,3
2723,0
2724,0
2726,1
2728,1
2729,1
2730,1
2731,1
2732,4
2734,4
2735,3
2736,5
2739,5
2745,5
2746,0
2747,2
2748,3
2750,5
2752,0
2759,0
2761,5
2762,1
2763,3
2764,5
2770,0
2771,0
2772,0
2779,5
2787,2
2788,1
2789,2
2791,5
2792,0
2793,0
2794,0
2795,5
2796,0
2797,5
2798,0
2799,0
2802,0
2803,3
2804,5
2805,0
2806,0
2807,3
2808,3
2810,1
2815,3
2816,3
2819,1
2822,3
2826,3
2827,3
2829,0
2836,5
2840,3
2841,2
2846,0
2852,1
2857,4
2858,1
2859,4
2860,0
2861,0
2862,2
2863,4
2866,5
2867,2
2870,5
2871,1
2872,1
2875,5
2877,4
2879,0
2881,0
2883,5
2889,0
2890,1
2891,0
2901,2
2902,2
2903,2
2905,1
2906,0
2907,0
2908,1
2912,1
2915,5
2916,3
2917,1
2918,1
2919,5
2921,1
2922,1
2924,5
2926,0
2927,5
2929,5
2932,1
2935,5
2936,1
2940,1
2941,5
2942,0
2943,5
2944,1
2946,5
2947,3
2948,3
2949,3
2950,0
2951,1
2952,1
2953,0
2956,0
2959,1
2961,0
2966,1
2967,1
2968,4
2970,4
2971,4
2973,1
2976,4
2978,0
2985,3
2986,3
2987,5
2989,3
2990,3
2991,3
2993,3
2995,2
2997,1
3000,1
3004,0
3005,3
3006,1
3007,4
3011,1
3015,3
3016,2
3018,2
3019,1
3020,1
3022,1
3024,2
3028,5
3029,3
3030,1
3032,3
3033,3
3034,5
3035,5
3036,5
3037,1
3039,5
3040,0
3044,1
3045,5
3051,0
3052,1
3053,5
3054,0
3060,5
3061,5
3062,5
3063,0
3066,5
3067,4
3068,1
3070,3
3071,5
3072,5
3074,5
3075,1
3077,4
3079,5
3081,2
3082,3
3083,4
3087,0
3088,5
3089,1
3090,1
3091,1
3093,4
3095,1
3097,5
3098,5
3099,4
3100,5
3101,5
3102,5
3104,1
3105,5
3107,3
3108,1
3111,5
3113,3
3114,5
3120,0
3125,4
3129,1
3130,0
3134,1
3135,5
3142,5
3145,5
3146,0
3147,1
3148,5
3152,1
3153,3
3155,5
3156,3
3157,0
3159,5
3160,1
3163,4
3167,4
3168,1
3169,1
3173,0
3174,5
3175,3
3176,1
3177,0
3178,5
3179,5
3181,1
3182,4
3185,5
3186,5
3189,5
3190,3
3194,5
3196,1
3197,3
3198,1
3200,1
3201,1
3203,1
3204,1
3208,0
3210,5
3213,3
3219,2
3238,4
3243,0
3244,5
3246,1
3247,0
3248,0
3249,0
3250,5
3251,4
3252,1
3253,0
3254,0
3255,5
3256,3
3257,0
3258,0
3259,5
3260,4
3261,5
3262,4
3263,0
3264,0
3265,1
3266,4
3267,1
3268,0
3269,0
3270,0
3271,5
3272,4
3273,2
3274,2
3275,1
3285,0
3296,5
3298,1
3300,3
3301,0
3307,1
3308,0
3310,1
3316,3
3317,1
3324,0
3326,0
3328,4
3334,1
3342,1
3347,5
3354,3
3355,2
3358,5
3359,5
3360,5
3361,5
3362,1
3363,5
3364,1
3365,1
3384,1
3386,1
3387,0
3388,0
3392,0
3394,0
3396,5
3397,0
3398,0
3404,5
3408,5
3409,2
3412,5
3418,5
3420,1
3421,1
3422,4
3424,1
3426,4
3429,1
3430,3
3435,1
3438,3
3439,0
3440,0
3441,3
3444,3
3448,5
3450,5
3451,5
3452,3
3461,5
3462,1
3466,0
3467,1
3468,1
3469,1
3471,1
3476,1
3477,0
3478,5
3479,3
3480,0
3481,1
3483,0
3484,3
3489,0
3494,5
3498,1
3499,1
3500,0
3501,5
3503,4
3504,1
3505,1
3507,5
3508,1
3510,3
3512,0
3513,3
3519,3
3521,1
3524,5
3525,0
3526,5
3527,3
3528,5
3529,4
3534,0
3535,1
3536,5
3538,5
3543,5
3545,5
3546,1
3548,5
3549,5
3550,2
3551,1
3552,5
3555,3
3556,1
3557,0
3564,0
3565,0
3566,4
3576,3
3578,1
3591,0
3593,3
3594,0
3598,4
3608,0
3614,0
3615,3
3616,0
3617,0
3618,0
3623,3
3624,3
3629,1
3633,0
3634,1
3635,3
3638,3
3639,3
3646,0
3649,4
3654,1
3668,5
3671,1
3672,0
3675,5
3676,4
3677,4
3681,1
3682,1
3683,1
3684,5
3685,1
3686,2
3688,0
3689,0
3690,0
3693,2
3697,3
3698,3
3699,5
3700,4
3701,3
3702,3
3703,3
3704,3
3705,0
3706,1
3707,0
3708,2
3710,0
3712,0
3717,3
3723,5
3724,5
3726,1
3727,2
3728,1
3729,4
3730,1
3733,5
3735,1
3740,3
3741,1
3742,4
3744,3
3745,3
3751,5
3752,0
3753,5
3754,0
3755,3
3760,0
3763,3
3764,3
3766,3
3770,3
3783,1
3784,0
3785,0
3786,0
3788,4
3791,0
3793,3
3798,2
3801,1
3802,3
3809,0
3811,1
3812,4
3814,1
3819,1
3821,0
3824,0
3825,0
3826,3
3827,3
3831,5
3835,0
3836,1
3841,0
3844,5
3852,5
3858,0
3861,0
3863,2
3864,3
3865,0
3868,0
3869,0
3871,1
3873,5
3877,3
3879,3
3882,0
3889,3
3893,4
3895,3
3896,1
3897,1
3908,0
3910,1
3911,4
3916,5
3917,2
3918,2
3925,4
3927,3
3928,2
3930,2
3932,2
3946,0
3948,0
3949,1
3950,1
3952,5
3953,0
3955,0
3959,3
3967,5
3968,0
3969,5
3972,3
3973,2
3977,3
3978,5
3979,0
3980,5
3981,3
3983,1
3984,3
3986,3
3987,0
3988,0
3991,0
3993,1
3994,1
3996,1
3997,3
3998,0
3999,3
4002,5
4003,0
4005,3
4006,3
4007,1
4008,5
4009,1
4010,0
4011,1
4014,5
4015,0
4016,0
4017,1
4018,0
4019,5
4020,2
4021,4
4022,5
4023,0
4025,0
4027,1
4029,1
4030,2
4031,0
4033,5
4034,1
4036,2
4037,1
4039,0
4040,0
4041,5
4047,5
4052,3
4054,0
4055,1
4056,1
4061,5
4062,0
4066,0
4067,0
4069,0
4079,0
4080,0
4082,4
4084,3
4085,3
4086,5
4090,5
4091,0
4102,0
4103,1
4104,0
4105,2
4117,5
4121,3
4124,0
4128,2
4132,0
4133,3
4144,4
4148,2
4149,0
4155,0
4158,0
4159,3
4161,0
4167,3
4205,0
4207,3
4210,1
4211,1
4214,0
4215,0
4218,1
4220,5
4223,5
4224,0
4225,5
4226,1
4228,0
4231,0
4232,0
4234,4
4235,1
4238,3
4239,1
4246,5
4247,0
4248,0
4254,0
4255,0
4262,1
4265,3
4267,0
4270,3
4275,3
4276,4
4280,1
4285,0
4291,0
4292,5
4296,5
4299,0
4304,5
4305,0
4306,5
4308,5
4310,3
4317,0
4318,4
4321,5
4322,1
4326,1
4327,1
4329,1
4333,0
4340,0
4343,3
4344,3
4345,4
4349,1
4351,3
4356,5
4359,1
4361,5
4366,0
4367,3
4368,0
4369,3
4370,3
4372,0
4378,1
4380,1
4383,1
4386,0
4387,3
4388,0
4396,0
4406,1
4407,1
4410,4
4427,1
4432,1
4437,2
4443,3
4446,3
4447,0
4448,3
4450,4
4452,4
4464,4
4465,1
4467,4
4474,5
4477,0
4478,5
4480,2
4483,0
4487,0
4488,1
4489,0
4492,2
4498,3
4499,5
4502,0
4506,4
4508,5
4509,0
4519,0
4526,0
4531,3
4533,2
4535,5
4541,2
4544,0
4545,3
4546,1
4553,3
4557,5
4558,0
4563,0
4564,5
4571,3
4572,3
4577,5
4587,0
4613,0
4616,5
4621,0
4623,5
4624,4
4638,3
4639,0
4641,4
4642,4
4643,3
4649,0
4654,3
4661,1
4662,0
4673,3
4676,0
4677,0
4678,0
4679,0
4681,4
4682,2
4686,0
4700,0
4701,3
4703,5
4705,5
4713,4
4718,0
4719,0
4720,1
4723,1
4725,2
4727,0
4728,0
4732,0
4733,0
4734,0
4735,3
4744,2
4745,0
4748,0
4754,2
4756,3
4757,0
4770,0
4776,1
4787,5
4799,5
4803,1
4809,5
4812,0
4814,3
4815,5
4816,0
4821,2
4823,0
4835,5
4844,0
4846,3
4848,1
4855,1
4857,5
4865,1
4866,3
4867,5
4873,4
4874,3
4876,2
4878,1
4880,5
4881,1
4886,5
4887,3
4889,1
4890,0
4896,3
4899,0
4901,3
4902,1
4903,1
4912,5
4914,4
4915,3
4929,0
4936,0
4941,3
4951,5
4954,0
4958,3
4963,3
4967,1
4970,4
4971,5
4973,1
4974,0
4975,1
4976,5
4978,1
4979,1
4980,0
4990,0
4992,0
4993,1
4994,5
4995,1
5008,1
5009,5
5010,1
5013,4
5014,5
5015,1
5016,5
5021,1
5025,0
5026,3
5027,0
5034,5
5039,3
5040,3
5047,0
5049,3
5051,4
5055,3
5060,1
5064,3
5065,2
5066,0
5072,4
5074,4
5093,3
5094,3
5102,0
5103,5
5105,4
5107,5
5108,0
5110,0
5111,0
5120,1
5128,0
5135,5
5139,5
5146,2
5147,1
5151,0
5152,5
5159,0
5171,3
5177,1
5214,0
5218,5
5219,3
5220,0
5222,5
5225,1
5237,5
5247,3
5254,3
5265,0
5266,3
5267,5
5282,0
5283,0
5291,1
5292,5
5293,5
5294,1
5296,0
5298,4
5299,0
5303,0
5308,0
5309,0
5312,0
5313,3
5316,5
5319,1
5323,2
5325,5
5329,1
5339,4
5349,3
5363,0
5364,4
5377,5
5378,3
5379,1
5380,5
5385,1
5388,1
5391,4
5400,3
5401,0
5410,3
5414,0
5415,0
5418,3
5419,0
5420,0
5421,1
5438,0
5444,0
5445,1
5446,5
5449,0
5452,0
5459,3
5463,3
5464,1
5478,2
5479,5
5481,0
5489,4
5500,0
5502,3
5504,0
5505,4
5506,0
5507,3
5508,4
5522,3
5524,0
5528,1
5530,3
5540,3
5541,0
5544,3
5548,0
5553,0
5568,0
5572,0
5574,3
5577,1
5582,0
5602,1
5608,1
5617,4
5618,1
5620,0
5621,0
5630,1
5650,3
5666,4
5668,5
5669,1
5673,4
5679,2
5680,1
5690,1
5693,0
5712,1
5747,1
5772,4
5782,1
5784,2
5785,0
5791,5
5792,1
5796,0
5803,0
5804,0
5809,4
5810,5
5812,1
5816,3
5833,2
5843,3
5853,2
5872,3
5876,5
5878,1
5881,4
5882,0
5893,1
5899,5
5900,0
5902,1
5903,3
5941,0
5942,0
5943,0
5944,3
5945,4
5952,1
5954,1
5955,5
5956,1
5957,0
5959,1
5970,5
5971,5
5989,1
5991,5
5992,4
5995,1
6001,1
6003,1
6006,0
6016,1
6058,2
6059,3
6062,1
6078,3
6093,5
6104,1
6155,0
6156,3
6157,3
6166,0
6170,5
6184,4
6187,1
6188,0
6197,1
6212,0
6213,3
6214,1
6218,5
6235,1
6238,0
6242,2
6250,3
6263,3
6264,3
6281,3
6283,1
6286,4
6287,0
6290,2
6291,1
6294,3
6296,4
6297,5
6299,5
6301,1
6303,3
6305,4
6322,3
6323,1
6331,5
6333,3
6338,0
6350,1
6365,3
6367,0
6370,5
6373,3
6377,5
6378,3
6379,2
6380,1
6383,3
6385,5
6436,1
6440,1
6461,1
6482,0
6484,0
6502,2
6503,3
6534,3
6535,0
6537,3
6538,4
6539,3
6541,3
6548,3
6550,0
6552,1
6564,3
6565,5
6586,0
6591,1
6593,0
6595,3
6615,2
6617,5
6618,3
6620,1
6636,5
6639,1
6645,4
6650,1
6659,2
6662,4
6663,0
6664,3
6666,4
6669,1
6707,2
6708,1
6709,3
6711,1
6721,5
6724,1
6731,2
6753,5
6754,3
6755,1
6764,3
6765,5
6773,1
6774,4
6777,1
6785,0
6786,1
6787,1
6791,5
6793,0
6794,0
6796,1
6800,3
6807,1
6808,1
6810,0
6820,2
6832,5
6852,1
6857,1
6862,0
6863,0
6867,1
6870,1
6873,0
6874,1
6879,5
6880,2
6881,5
6888,0
6889,0
6890,4
6893,3
6932,1
6934,3
6936,0
6942,5
6944,0
6947,5
6950,5
6951,0
6952,2
6953,1
6954,1
6957,4
6959,3
6966,2
6974,0
6979,3
6987,1
6993,1
6996,3
7000,0
7001,2
7004,0
7007,3
7008,4
7013,1
7017,3
7018,1
7022,1
7027,5
7034,5
7036,0
7044,4
7045,5
7046,2
7060,5
7063,1
7064,4
7072,1
7073,1
7076,1
7084,5
7090,1
7091,1
7099,1
7101,0
7102,0
7116,1
7121,1
7123,4
7132,1
7137,1
7139,1
7143,5
7147,1
7149,0
7150,0
7151,4
7153,1
7154,0
7155,5
7156,1
7158,1
7160,1
7161,0
7162,5
7163,3
7164,0
7173,0
7215,1
7228,0
7234,1
7235,2
7247,0
7254,1
7256,1
7263,5
7265,4
7285,4
7293,0
7317,0
7318,5
7323,1
7324,3
7325,0
7327,4
7346,0
7347,2
7348,1
7360,2
7361,1
7362,0
7366,0
7367,0
7371,1
7373,3
7376,3
7380,0
7381,0
7386,5
7387,2
7419,1
7438,1
7439,3
7444,0
7445,1
7451,0
7454,3
7458,3
7460,4
7481,3
7482,1
7560,1
7569,3
7570,3
7573,0
7618,5
7649,3
7698,1
7701,0
7706,1
7757,3
7766,1
7802,1
7836,1
7842,3
7925,1
7934,1
7980,5
7981,1
8014,1
8042,1
8132,5
8154,4
8169,3
8207,1
8228,1
8337,1
8340,1
8360,0
8361,3
8366,5
8368,3
8370,1
8371,3
8372,0
8373,0
8376,0
8387,0
8464,5
8493,5
8501,2
8507,1
8526,0
8528,0
8529,5
8531,0
8533,5
8542,1
8581,1
8596,0
8610,5
8614,0
8622,5
8623,5
8633,3
8636,3
8638,4
8640,3
8641,0
8644,3
8645,1
8665,3
8666,3
8781,3
8783,3
8784,1
8798,1
8807,0
8810,3
8827,5
8860,3
8861,3
8865,3
8866,0
8870,3
8873,1
8874,1
8879,1
8880,5
8907,0
8908,0
8910,4
8914,1
8917,0
8937,5
8947,2
8948,0
8949,1
8950,1
8951,1
8957,2
8958,5
8961,3
8965,0
8966,1
8968,0
8969,0
8970,5
8972,3
8973,1
8977,0
8981,4
8983,1
8984,3
8985,3
26131,1
26133,5
26152,0
26242,1
26555,3
26614,3
26662,5
26680,0
26729,1
26776,1
27266,4
